,WGS84경도,WGS84위도,관할관청,모바일정류장ID,시군명,위치,이비카드정류장ID,정류소명,정류소번호,정류소영문명,중앙차로여부,표준정류장ID
1686,126.8977833,37.1039167,경기도 화성시,55483.0,화성시,경기도 화성시 향남읍,,향남부영16단지,55483.0,Hyangnam Booyoung Apartment 16-danji ,노변정류장,233002473
1687,126.9081167,37.1095333,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 향남읍,4119810.0,향남부영13단지,55323.0,Hyangnam Booyoung Apartment 13-danji,노변정류장,233002474
1688,126.91445,37.11335,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 향남읍,4120520.0,향남모아8단지,55319.0,Hyangnam MoA Apartment 8-danji,노변정류장,233002478
1689,126.9081167,37.1131,경기도 화성시,55370.0,화성시,경기도 화성시 향남읍,,하길중학교,55370.0,Hagil Middle School,노변정류장,233002479
1690,126.9256,37.2329167,경기도 화성시,55327.0,화성시,경기도 화성시 봉담읍,,덕고개길,55327.0,Deokgogae-gil,노변정류장,233002480
1691,126.91518329999998,37.1095,경기도 화성시,55320.0,화성시,경기도 화성시 향남읍,,향남부영11단지,55320.0,Hyangnam Booyoung Apartment 11-danji ,노변정류장,233002481
1692,126.9758,37.0912333,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 양감면,4122077.0,사창리,55341.0,Sachang-ri,노변정류장,233002482
1693,126.9757833,37.0913,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 양감면,4122078.0,사창리,55342.0,Sachang-ri,노변정류장,233002483
1694,126.9817167,37.1965,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 정남면,4122718.0,대한적십자교육원,55447.0,Korea Read Cross,노변정류장,233002492
1695,127.09293329999998,37.1881333,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 오산동,4122786.0,동탄초교,37003.0,Dongtan Elementary School ,노변정류장,233002494
1696,127.0926,37.1874833,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 오산동,4122787.0,동탄초교,55403.0,Dongtan Elementary School,노변정류장,233002495
1697,127.0914167,37.1869,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 오산동,4122788.0,행복주택,55404.0,Haengbok Villa,노변정류장,233002496
1698,127.0918167,37.1866167,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 오산동,4122789.0,행복주택,55409.0,Haengbok Villa,노변정류장,233002497
1699,127.08693329999998,37.1871833,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 오산동,4122790.0,에일린의뜰.포스코,55405.0,"Eileen-Garden, Posco",노변정류장,233002498
1700,127.0867833,37.18691670000001,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 오산동,4122791.0,에일린의뜰.포스코,55410.0,"Eileen-Garden, Posco",노변정류장,233002499
1701,127.1197333,37.2042833,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 영천동,4170667.0,휴먼시아4단지후문,55406.0,Humansia Apartment 4-danji Back Gate ,노변정류장,233002500
1702,127.11981670000002,37.2041333,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 영천동,4170711.0,휴먼시아4단지후문,55407.0,Humansia 4-danji Back Gate,노변정류장,233002501
1703,126.9108667,37.11456670000001,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 하남시 신장동,4120519.0,롯데씨네마.향남부영7,55381.0,"Lotte Cinema, Hyangnam Booyoung Apartment 7-danji",노변정류장,233002504
1704,126.90536670000002,37.1141167,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 하남시 신장동,4119431.0,향남주공5단지입구,55382.0,Hyangnam Jugong Apartment 5-danji,노변정류장,233002505
1705,126.90066670000002,37.1638667,경기도 화성시,55386.0,화성시,경기도 화성시 향남읍,,마곡마을입구,55386.0,Magok Maeul,노변정류장,233002509
1706,126.9004833,37.1641667,경기도 화성시,55387.0,화성시,경기도 화성시 향남읍,,마곡마을입구,55387.0,Magok Maeul,노변정류장,233002510
1707,126.81385,37.0721667,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 향남읍,4121794.0,장안우체국,55388.0,Jangan Post Office,노변정류장,233002511
1708,126.81395,37.0721167,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 향남읍,4121809.0,장안우체국,55389.0,Jangan Post Office,노변정류장,233002512
1709,126.9141167,37.0724,경기도 화성시,,화성시,,,요당3리,55069.0,Yodang 3-ri,,233002515
1710,126.91348329999998,37.0729833,경기도 화성시,,화성시,,,요당3리,55070.0,Yodang 3-ri,,233002516
1711,126.9133333,37.07915,경기도 화성시,55071.0,화성시,,,구문천리.돌래,55071.0,"Gumuncheon-ri, Dolrae",,233002517
1712,126.91311670000002,37.07926670000001,경기도 화성시,55072.0,화성시,,,구문천리.돌래,55072.0,"Gumuncheon-ri, Dolrae",,233002518
1713,126.9132167,37.08355,경기도 화성시,55073.0,화성시,,,하길4리입구,55073.0,Hagil 4-ri  ,,233002519
1714,126.91255,37.0839833,경기도 화성시,55074.0,화성시,,,하길4리입구,55074.0,Hagil 4-ri ,,233002520
1715,126.8179333,37.1805333,경기도 화성시,,화성시,,,신남1통,,Sinnam 1-tong,노변정류장,233002521
1716,126.73416670000002,37.2353167,경기도 화성시,,화성시,,,쌍정1리.복우물,,"Ssangjeong 1-ri, Bogumul",노변정류장,233002522
1717,126.7386667,37.2395167,경기도 화성시,,화성시,,,고정4리,,Gojeong 4-ri,노변정류장,233002523
1718,127.03928329999998,37.21581670000001,경기도 화성시,,화성시,,,진안중학교후문,,Jinan Middle School Back Gate,노변정류장,233002524
1719,127.0394,37.21585,경기도 화성시,55717.0,화성시,,,진안중학교후문,,Jinan Middle School Back Gate,노변정류장,233002525
1720,126.9862,37.2277333,경기도 화성시,,화성시,,,기안교차로,,Gian Junction ,노변정류장,233002526
1721,126.7266833,37.1396833,경기도 화성시,,화성시,,,왕모대,,Wangmodae,노변정류장,233002527
1722,126.7177,37.1527333,경기도 화성시,,화성시,,,사곳리.개내기,,"Sagot-ri, Gaenaegi",노변정류장,233002528
1723,126.9106333,37.2501667,경기도 화성시,,화성시,,,매송농협,,Maesong Nonghyup,노변정류장,233002529
1724,126.88573329999998,37.2779833,경기도 화성시,,화성시,,,원리슈퍼,,Won-ri Community Center,노변정류장,233002530
1725,126.9085833,37.2611167,경기도 화성시,,화성시,,,숙곡리,,Sukgok-ri,노변정류장,233002531
1726,127.0345,37.21725,경기도 화성시,55573.0,화성시,,,다람산공원,,Daramsan Park,노변정류장,233002532
1727,127.03475,37.2172167,경기도 화성시,55574.0,화성시,,,다람산공원,,Daramsan Park,노변정류장,233002533
1728,127.0634,37.23336670000001,경기도 화성시,,화성시,,,현대타운4단지입구,36404.0,Hyundai Town 4-danji,노변정류장,233002534
1729,126.9818,37.1966833,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,,4116661.0,편의점,55448.0,Convenience Store,노변정류장,233002535
1730,127.11715,37.1749167,경기도 화성시,24265.0,화성시,,,도로교통연구원,24265.0,Korea Expressway Corporation,노변정류장,233002536
1731,127.03591670000002,37.2079167,경기도 화성시,55395.0,화성시,,,동부출장소,55395.0,Dongbu Office ,노변정류장,233002537
1732,127.0075333,37.2073333,경기도 화성시,,화성시,,,안녕초등학교,36483.0,Annyung Elementary School,노변정류장,233002538
1733,127.0044,37.20915,경기도 화성시,,화성시,,,용주사템플스테이,36484.0,Yongjusa Temple Stay,노변정류장,233002539
1734,126.69001670000002,37.1253167,경기도 화성시,36489.0,화성시,,,고잔마을,36489.0,Gojan Maeul ,노변정류장,233002540
1735,126.65285,37.2426,경기도 화성시,36490.0,화성시,,,어도펜션,36490.0,Eodo Pension ,노변정류장,233002541
1736,126.69983329999998,37.1718833,경기도 화성시,36492.0,화성시,,,상안리,36492.0,Sangan-ri ,노변정류장,233002542
1737,126.68971670000002,37.1819667,경기도 화성시,36491.0,화성시,,,쟁이골,36491.0,Jaengigol,노변정류장,233002543
1738,126.68945,37.2193167,경기도 화성시,36496.0,화성시,,,지화1리마을회관,36496.0,Jihwa 1-ri Community Center,노변정류장,233002544
1739,126.70641670000002,37.17195,경기도 화성시,36495.0,화성시,,,비우물,36495.0,Biumul,노변정류장,233002545
1740,126.68743329999998,37.21881670000001,경기도 화성시,36497.0,화성시,,,지화1리,36497.0,Jihwa 1-ri ,노변정류장,233002546
1741,126.69001670000002,37.12526670000001,경기도 화성시,36498.0,화성시,,,고잔마을,36498.0,Gojan Maeul ,노변정류장,233002547
1742,127.0082667,37.20965,경기도 화성시,55670.0,화성시,,,연세한국병원,36467.0,Yonsei Korea Hospital ,노변정류장,233002548
1743,126.68363329999998,37.2177667,경기도 화성시,37665.0,화성시,,,지화리,37665.0,Jihwa-ri,노변정류장,233002549
1744,126.9587167,37.209,경기도 화성시,36143.0,화성시,,,분천교회.분천리,36143.0,"Buncheon Chourch, Buncheon-ri",노변정류장,233002550
1745,126.95886670000002,37.2091167,경기도 화성시,36139.0,화성시,,,분천리,36139.0,Buncheon-ri ,노변정류장,233002551
1746,126.9523667,37.2156333,경기도 화성시,36130.0,화성시,,,협성대학교,36130.0,Hyupsung University ,노변정류장,233002552
1747,126.8119333,37.1702833,경기도 화성시,36031.0,화성시,,,장덕2통.현대자동차연구소,36031.0,"Jangdeok 2-tong, Hyundai Motor Research Institute ",노변정류장,233002553
1748,126.90885,37.1127,경기도 화성시,28265.0,화성시,,,하길중학교,28265.0,Hagil Middle School,노변정류장,233002554
1749,127.0575667,37.2216167,경기도 화성시,36402.0,화성시,,,SK뷰파크,36402.0,SKVIEW Park ,노변정류장,233002555
1750,126.9110667,37.1355833,경기도 화성시,37271.0,화성시,,,바다마트,37271.0,Bada Mart,노변정류장,233002556
1751,126.95253329999998,37.21581670000001,경기도 화성시,36129.0,화성시,,,협성대(임시),36129.0,Hyupsung University ,노변정류장,233002557
1752,127.07355,37.2024167,경기도 화성시,55313.0,화성시,,,신라호텔공항버스정류장,55313.0,Shilla Hotel Airport Bus Stop,,233002558
1753,127.0806333,37.2173,경기도 화성시,,화성시,,,한림대성심병원,,Hanllym University Medical Center,노변정류장,233002559
1754,127.0507167,37.2119833,경기도 화성시,55638.0,화성시,,,주공6단지.신미주아파트,,"Jugong Apartment 6-danji, Sinmiju Apartment",노변정류장,233002560
1755,127.01005,37.2047167,경기도 화성시,55669.0,화성시,,,남수원현대후문,,Namsuwon Hyundai Back Gate,노변정류장,233002561
1756,126.867,37.1848167,경기도 화성시,,화성시,,,하저교회앞,,Hajeo Church ,노변정류장,233002562
1757,127.0446,37.2148667,경기도 화성시,,화성시,,,중심상가,,Central Shopping Center,노변정류장,233002563
1758,126.89508329999998,37.1545,경기도 화성시,36806.0,화성시,,,구장1리,36806.0,Gujang 1-ri,노변정류장,233002564
1759,127.075,37.206,경기도 화성시,,화성시,,,라마다호텔,37700.0,Ramada Hotel ,,233002565
1760,126.9635167,37.2149833,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,,4170421.0,주공5단지,55449.0,Jugong Apartment 5-danji,노변정류장,233002566
1761,126.8225833,37.2336833,경기도 화성시,,화성시,,,삼부실,,Sambusil,노변정류장,233002567
1762,126.8181333,37.2481167,경기도 화성시,,화성시,,,수화2동.양철이,,"Suhwa 2-dong, Yangcheoli",노변정류장,233002568
1763,126.81631670000002,37.2534,경기도 화성시,,화성시,,,수화1동,,Suhwa 1-dong,노변정류장,233002569
1764,126.81695,37.2632333,경기도 화성시,,화성시,,,장전동,,Jangjeon-dong ,노변정류장,233002570
1765,126.8117,37.2732333,경기도 화성시,,화성시,,,신외2통.가래울,,"Sinoe 2-tong, Garaeul",노변정류장,233002571
1766,126.81171670000002,37.2734833,경기도 화성시,,화성시,,,신외2통.가래울,,"Sinoe 2-tong, Garaeul",노변정류장,233002572
1767,126.82368329999998,37.2233167,경기도 화성시,,화성시,,,정원채고가,,Jeongwonchae Overpass,노변정류장,233002573
1768,126.81413329999998,37.2198,경기도 화성시,,화성시,,,송림2리.잔다리,,"Songnim 2-ri, Jandari",노변정류장,233002574
1769,126.80875,37.2278333,경기도 화성시,,화성시,,,원천교회,,Woncheon Church ,노변정류장,233002575
1770,126.80521670000002,37.2302333,경기도 화성시,,화성시,,,원촌동,,Wonchon-dong,노변정류장,233002576
1771,126.8032333,37.2375333,경기도 화성시,,화성시,,,시1동,,Si 1-dong,노변정류장,233002577
1772,126.798,37.2532833,경기도 화성시,,화성시,,,문호2동,,Munho 2-dong,노변정류장,233002578
1773,126.80173329999998,37.2598167,경기도 화성시,,화성시,,,문호동,,Munho-dong,노변정류장,233002579
1774,126.74823329999998,37.21385,경기도 화성시,,화성시,,,삼존2리입구,,Samjon 2-ri ,노변정류장,233002580
1775,126.8132167,37.2686667,경기도 화성시,,화성시,,,신외동,,Sinoe-dong,노변정류장,233002581
1776,126.8132667,37.2685833,경기도 화성시,,화성시,,,신외동,,Sinoe-dong,노변정류장,233002582
1777,126.80698329999998,37.26485,경기도 화성시,,화성시,,,문호1동.당너머마을,,"Munho 1-dong, Dangneomeo Maeul ",노변정류장,233002583
1778,126.7483,37.2139667,경기도 화성시,,화성시,,,삼존2리입구,,Samjon 2-ri ,노변정류장,233002584
1779,126.80195,37.2598667,경기도 화성시,,화성시,,,문호동,,Munho-dong,노변정류장,233002585
1780,126.7982333,37.2533333,경기도 화성시,,화성시,,,문호2동,,Munho 2-dong,노변정류장,233002586
1781,126.8010333,37.2463667,경기도 화성시,,화성시,,,문호2동,,Munho 2-dong,노변정류장,233002587
1782,126.8027667,37.2405333,경기도 화성시,,화성시,,,가시리마을,,Gasiri Maeul ,노변정류장,233002588
1783,126.80346670000002,37.23721670000001,경기도 화성시,,화성시,,,시1동,,Si 1-dong,노변정류장,233002589
1784,126.8058,37.2299333,경기도 화성시,,화성시,,,원촌동,,Wonchon-dong,노변정류장,233002590
1785,126.8088833,37.2278333,경기도 화성시,,화성시,,,원천교회,,Woncheon Church ,노변정류장,233002591
1786,126.7069333,37.2331333,경기도 화성시,,화성시,,,천등1리.등굴,,"Cheondeung 1-ri, Deunggul",노변정류장,233002592
1787,126.70195,37.2414167,경기도 화성시,,화성시,,,천등3리.새말,,"Cheondeung 3-ri, Saemal",노변정류장,233002593
1788,126.69258329999998,37.25306670000001,경기도 화성시,,화성시,,,독지리종점,,Dokjiri Bus Terminal ,노변정류장,233002594
1789,126.6992833,37.24615,경기도 화성시,,화성시,,,독지1리.돌내입구,,"Dokji 1-ri, Dolnae",노변정류장,233002595
1790,126.74245,37.1918,경기도 화성시,55456.0,화성시,,,금당1리마을회관,55456.0,Geumdang 1-ri Community Center,노변정류장,233002596
1791,126.7465,37.19775,경기도 화성시,,화성시,,,해문2리마을회관,,Haemun 2-ri Community Center,노변정류장,233002597
1792,126.7425333,37.1917667,경기도 화성시,,화성시,,,금당1리마을회관,,Geumdang 1-ri Community Center,노변정류장,233002598
1793,126.72625,37.1862,경기도 화성시,,화성시,,,백곡2리,,Baekgok 2-ri ,노변정류장,233002599
1794,126.79546670000002,37.2237667,경기도 화성시,,화성시,,,송정1리,,Songjeong 1-ri ,노변정류장,233002600
1795,126.6842167,37.1267833,경기도 화성시,,화성시,,,궁평유원지종점,,Gungpyeong Park Bus Terminal ,노변정류장,233002601
1796,126.7340333,37.16495,경기도 화성시,,화성시,,,흥법리마을회관,,Heungbeop-ri Community Center,노변정류장,233002602
1797,126.7399667,37.1665833,경기도 화성시,,화성시,,,흥법리모래지,,Heungbeop-ri Moraeji ,노변정류장,233002603
1798,126.7465,37.1727333,경기도 화성시,,화성시,,,고모2리,,Gomo 2-ri,노변정류장,233002604
1799,126.7246333,37.15615,경기도 화성시,,화성시,,,사곳리마을회관,,Sagot-ri Community Center,노변정류장,233002605
1800,126.7115333,37.1483,경기도 화성시,,화성시,,,용두1리.왕모대입구,,"Yongdu 1-ri, Wangmodae",노변정류장,233002606
1801,126.7082333,37.14415,경기도 화성시,,화성시,,,용두1리,,Yongdu 1-ri ,노변정류장,233002607
1802,126.7211667,37.1667,경기도 화성시,,화성시,,,삼밭골,,Sambatgol,노변정류장,233002608
1803,126.7211,37.1665833,경기도 화성시,,화성시,,,삼밭골,,Sambatgol,노변정류장,233002609
1804,126.8310833,37.0929667,경기도 화성시,36835.0,화성시,,,어은1정미소앞,36835.0,Eoeun 1 Mill,,233002610
1805,126.8392,37.10025,경기도 화성시,36848.0,화성시,,,금의1리,36848.0,Geumui 1-ri,,233002611
1806,126.85063329999998,37.1033333,경기도 화성시,36846.0,화성시,,,수촌3리,36846.0,Suchon 3-ri,,233002612
1807,126.86735,37.1573333,경기도 화성시,36854.0,화성시,,,노화1리,36854.0,Nohwa 1-ri ,노변정류장,233002613
1808,126.86723329999998,37.1572,경기도 화성시,36853.0,화성시,,,노화1리,36853.0,Nohwa 1-ri ,노변정류장,233002614
1809,126.8621,37.15765,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,,4170574.0,노하2리,36852.0,Noha 2-ri ,노변정류장,233002615
1810,126.85488329999998,37.1587833,경기도 화성시,36851.0,화성시,,,노하3리,36851.0,Noha 3-ri ,노변정류장,233002616
1811,126.85175,37.1568167,경기도 화성시,36850.0,화성시,,,노하3리.백미정,36850.0,"Noha 3-ri, Baekmijeong",노변정류장,233002617
1812,126.89513329999998,37.1546167,경기도 화성시,36931.0,화성시,,,구장1리,36931.0,Gujang 1-ri,노변정류장,233002618
1813,126.86216670000002,37.1577,경기도 화성시,36930.0,화성시,,,노하2리,36930.0,Noha 2-ri,노변정류장,233002619
1814,126.85965,37.1592167,경기도 화성시,36929.0,화성시,,,정미소앞,36929.0,Rice Mill,노변정류장,233002620
1815,126.98555,37.1965333,경기도 화성시,55454.0,화성시,,,청광플러스원아파트,55454.0,Cheonggwang Plus-1 Apartment ,노변정류장,233002621
1816,126.75633329999998,37.1809,경기도 화성시,36972.0,화성시,,,청원3리입구,36972.0,Cheongwon 3-ri,노변정류장,233002622
1817,126.8708667,37.1892167,경기도 화성시,36971.0,화성시,,,하저리마을회관,36971.0,Hajeo-ri Community Center,노변정류장,233002623
1818,127.0465333,37.21275,경기도 화성시,,화성시,,,인화초등학교앞사거리(마을),,Inhwa Elementary School Sageori ,노변정류장,233002624
1819,126.8169167,37.0819,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,,4170712.0,조암농협,55396.0,Joam Nonghyup,노변정류장,233002625
1820,126.88735,37.15475,경기도 화성시,37402.0,화성시,,,율암1리,37402.0,Yuram 1-ri,노변정류장,233002626
1821,126.74231670000002,37.1896,경기도 화성시,,화성시,,,금당1리.소곡,,"Geumdang 1-ri, Sogok ",노변정류장,233002627
1822,126.7560833,37.1801833,경기도 화성시,,화성시,,,청원3리입구,,Cheongwon 3-ri ,노변정류장,233002628
1823,126.7118,37.1488833,경기도 화성시,,화성시,,,용두리,,Yongdu-ri ,노변정류장,233002629
1824,126.83425,37.0955333,경기도 화성시,37396.0,화성시,,,어은1리,37396.0,Eoeun 1-ri ,,233002630
1825,126.9061333,37.0966333,경기도 화성시,55075.0,화성시,,,향남제약공단입구,55075.0,Hyangnam Pharmaceutical Industries Complex,,233002631
1826,126.8571667,37.1029,경기도 화성시,37456.0,화성시,,,수촌1리,37456.0,Suchon 1-ri ,,233002632
1827,126.85956670000002,37.1591667,경기도 화성시,37446.0,화성시,,,정미소앞,37446.0,Mill,노변정류장,233002633
1828,127.06345,37.2332167,경기도 화성시,,화성시,,,현대타운4단지입구,37668.0,Hyundai Town 4-danji,노변정류장,233002634
1829,126.91465,37.0657833,경기도 화성시,37961.0,화성시,,,요당2리,,Yodang 2-ri,노변정류장,233002635
1830,126.74611670000002,37.2481333,경기도 화성시,,화성시,,,고정2리.고잔,,"Gojeong 2-ri, Gojan",노변정류장,233002636
1831,126.7473167,37.2621833,경기도 화성시,,화성시,,,공룡알화석지,,Fossilized Dinosaur Egg Site,노변정류장,233002637
1832,126.9573333,37.2201833,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,,4170830.0,신동아파밀리에,37480.0,SindongAh Familie Apartment ,노변정류장,233002638
1833,126.9163167,37.1089167,경기도 화성시,37472.0,화성시,,,향남부영11단지,37472.0,Hyangnam Jugong Apartment 11-danji,노변정류장,233002639
1834,126.6497667,37.2488167,경기도 화성시,,화성시,,,어도펜션,,Eodo Pension ,노변정류장,233002640
1835,126.88736670000002,37.1548667,경기도 화성시,37520.0,화성시,,,율암1리,37520.0,Yuram 1-ri ,노변정류장,233002641
1836,126.85493329999998,37.1588667,경기도 화성시,37519.0,화성시,,,노하3리,37519.0,Noha 3-ri ,노변정류장,233002642
1837,126.8517,37.1568833,경기도 화성시,37547.0,화성시,,,노하3리.백미정,37547.0,"Moha 3-ri, Baekmijeong",노변정류장,233002643
1838,127.0004,37.19826670000001,경기도 화성시,,화성시,,,중외제약,37532.0,JW Pharmaceutical ,노변정류장,233002644
1839,127.00041670000002,37.1984167,경기도 화성시,,화성시,,,중외제약,37531.0,JW Pharmaceutical ,노변정류장,233002645
1840,127.0671167,37.2029,경기도 화성시,,화성시,,,메타폴리스,37588.0,Metapolis,,233002647
1841,126.7177333,37.15265,경기도 화성시,37577.0,화성시,,,사곳리.개내기,37577.0,"Sagot-ri, Gaenaegi",노변정류장,233002648
1842,127.0388333,37.2056167,경기도 화성시,37657.0,화성시,,,대창그린아파트,37657.0,Daechang Green Apartment ,노변정류장,233002649
1843,126.8181667,37.1395,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,,4197652.0,석포6리입구,55078.0,Seokpo 6-ri,,233002650
1844,127.0046167,37.2095667,경기도 화성시,,화성시,,,용주사템플스테이,37618.0,Yongjusa Temple Stay,노변정류장,233002651
1845,127.00815,37.2075333,경기도 수원시,,화성시,,,안녕초등학교,37617.0,Annyung Elementary School,노변정류장,233002652
1846,127.0725833,37.1868,경기도 화성시,55272.0,화성시,,,나루고등학교,55272.0,Naru High School,노변정류장,233002653
1847,126.73395,37.16485,경기도 화성시,37632.0,화성시,,,홍법리마을회관,37632.0,Hongbeop-ri Community Center,노변정류장,233002654
1848,126.73015,37.16135,경기도 화성시,37635.0,화성시,,,홍법리,37635.0,Hongbeop-ri,노변정류장,233002655
1849,126.7300667,37.1613,경기도 화성시,37778.0,화성시,,,홍법리,37778.0,Hongbeop-ri,노변정류장,233002656
1850,127.0105333,37.2048667,경기도 화성시,55668.0,화성시,,,남수원현대후문,,Namsuwon Hyundai Back Gate,노변정류장,233002657
1851,126.72423329999998,37.1643333,경기도 화성시,37824.0,화성시,,,각골,37824.0,Gakgol,노변정류장,233002658
1852,127.0679,37.1992167,경기도 화성시,,화성시,,,다은마을,55099.0,Daeun Maeul,,233002659
1853,126.8162667,37.2074833,경기도 화성시,,화성시,,,남양농협(마을),37865.0,Namyang Nonghyup,노변정류장,233002660
1854,126.9133833,37.07135,경기도 화성시,37867.0,화성시,,,고잔농원,37867.0,Gojan Farm,노변정류장,233002661
1855,126.90935,37.0753833,경기도 화성시,37868.0,화성시,,,마을안삼거리,37868.0,Maeulan Samgeori ,노변정류장,233002662
1856,126.7242167,37.1642333,경기도 화성시,37931.0,화성시,,,각골,37931.0,Gakgol,노변정류장,233002663
1857,126.80045,37.1684667,경기도 화성시,37948.0,화성시,,,창덕1통.잡재기,37948.0,"Changdeok 1-tong, Japjaegi",노변정류장,233002664
1858,126.8161,37.0819,경기도 화성시,55076.0,화성시,,,조암터미널,55076.0,Joam Terminal  ,,233002665
1859,127.06116670000002,37.2350833,경기도 화성시,55627.0,화성시,,,신영통현대아파트1단지,,Sinyeongtong Hyundai Apartment 1-danji,노변정류장,233002667
1860,127.0612,37.2347,경기도 화성시,55628.0,화성시,,,신영통현대아파트1단지,,Sinyeongtong Hyundai Apartment 1-danji,노변정류장,233002668
1861,127.06073329999998,37.2328,경기도 화성시,55629.0,화성시,,,반월동주민센터,,Banwol-dong Community Center,노변정류장,233002669
1862,127.06095,37.2327,경기도 화성시,55630.0,화성시,,,복지회관,,Welfare Center,노변정류장,233002670
1863,127.06245,37.233,경기도 화성시,,화성시,,,현대타운4단지정문,,Hyundai Town 4-danji Main Gate,노변정류장,233002671
1864,127.06255,37.23295,경기도 화성시,,화성시,,,현대타운4단지정문,,Hyundai Twon 4-danji Main Gate,노변정류장,233002672
1865,127.07408329999998,37.2003833,경기도 화성시,55724.0,화성시,,,동탄복합문화센터,,Hwaseong Dongtan Multi-Complex,노변정류장,233002673
1866,127.07395,37.20275,경기도 화성시,55725.0,화성시,,,노작공원,,Nojak Park,노변정류장,233002674
1867,127.0435667,37.2162,경기도 화성시,,화성시,,,주공11단지후문,,Jugong Apartment 11-danji Back Gate,노변정류장,233002675
1868,127.04355,37.2165667,경기도 화성시,,화성시,,,주공11단지후문,,Jugong Apartment 11-danji Back Gate,노변정류장,233002676
1869,127.03561670000002,37.215,경기도 화성시,55631.0,화성시,,,월드메르디앙,,World Merdian Apartment ,노변정류장,233002677
1870,127.03575,37.21516670000001,경기도 화성시,55632.0,화성시,,,월드메르디앙,,World Merdian Apartment ,노변정류장,233002678
1871,127.0374167,37.21295,경기도 화성시,55604.0,화성시,,,화남아파트,,Hwanam Apartment ,노변정류장,233002679
1872,127.0363,37.2177,경기도 화성시,55718.0,화성시,,,LG자이.진안중학교,,"LG Xi Apartment, Jinan Middle School",노변정류장,233002680
1873,127.03655,37.21765,경기도 화성시,,화성시,,,LG자이.진안중학교,,"LG Xi Apartment, Jinan Middle School",노변정류장,233002681
1874,127.0383833,37.217,경기도 화성시,55720.0,화성시,,,장미빌라,,Jangmi Villa,노변정류장,233002682
1875,127.04835,37.2142333,경기도 화성시,,화성시,,,주공7.8단지,,Jugong Apartment 7 & 8-danji,노변정류장,233002683
1876,127.0485833,37.21425,경기도 화성시,,화성시,,,주공7.8단지,,Jugong Apartment 7 & 8-danji,노변정류장,233002684
1877,127.04626670000002,37.2126667,경기도 화성시,,화성시,,,인화초등학교앞사거리(마을),,Inhwa Elementary School Sageori ,노변정류장,233002685
1878,127.04023329999998,37.2063667,경기도 화성시,,화성시,,,주공1단지,,Jugong Apartment 1-danji ,노변정류장,233002686
1879,127.0403333,37.20625,경기도 화성시,,화성시,,,주공1단지,,Jugong Apartment 1-danji ,노변정류장,233002687
1880,127.0386333,37.2056833,경기도 화성시,,화성시,,,대창그린아파트,,Daechang Green Apartment ,노변정류장,233002688
1881,127.03508329999998,37.2043667,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,,4119338.0,화성보건소,55397.0,Hwaseong Public Health Center,노변정류장,233002689
1882,127.04465,37.20126670000001,경기도 화성시,,화성시,,,성호아파트후문,,Sungho Apartment Back Gate,노변정류장,233002690
1883,127.01315,37.2073333,경기도 화성시,,화성시,,,한승미메이드1차,,Hanseung Mimade Apartment 1-cha,노변정류장,233002691
1884,127.0133333,37.2073667,경기도 화성시,,화성시,,,한승미메이드1차,,Hanseung Mimade Apartment 1-cha,노변정류장,233002692
1885,127.0148667,37.2053833,경기도 화성시,,화성시,,,안녕농협앞,,Annyeong ,노변정류장,233002693
1886,127.0146667,37.2054,경기도 화성시,,화성시,,,안녕농협,,Annyeong Nonghyup,노변정류장,233002694
1887,127.01235,37.20985,경기도 화성시,,화성시,,,한승미메이드아파트,,Hanseung Mimade Apartment,노변정류장,233002695
1888,127.01325,37.2098667,경기도 화성시,,화성시,,,화산초등학교,,Hwasan Elementary School ,노변정류장,233002696
