'||승차역ID1||',startCount,end_count,transfer_count
4108098.0,459,969.0,125.0
4108099.0,443,1243.0,25.0
4108100.0,1332,332.0,32.0
4108101.0,601,307.0,28.0
4108102.0,325,943.0,31.0
4108103.0,1134,1764.0,36.0
4108105.0,334,330.0,14.0
4108106.0,2770,1908.0,1119.0
4108108.0,1780,1621.0,378.0
4108109.0,3298,4000.0,945.0
4108110.0,3264,1565.0,390.0
4108111.0,1370,2908.0,106.0
4108112.0,1972,1230.0,306.0
4108113.0,1659,717.0,126.0
4108114.0,1057,2083.0,403.0
4108121.0,494,680.0,237.0
4108123.0,674,322.0,43.0
4108124.0,312,364.0,83.0
4108125.0,343,709.0,60.0
4108126.0,959,755.0,94.0
4108128.0,650,82.0,73.0
4108130.0,1468,2525.0,3938.0
4108131.0,325,824.0,87.0
4108133.0,466,1327.0,21.0
4108134.0,1565,568.0,43.0
4108135.0,599,233.0,36.0
4108136.0,33,325.0,
4108137.0,414,663.0,188.0
4108138.0,735,320.0,206.0
4108139.0,349,782.0,166.0
4108140.0,302,1145.0,40.0
4108141.0,1024,303.0,33.0
4108142.0,331,844.0,22.0
4108143.0,1156,338.0,63.0
4108144.0,367,1189.0,99.0
4108145.0,1259,336.0,126.0
4108146.0,553,1121.0,174.0
4108147.0,1395,550.0,345.0
4108148.0,162,7.0,15.0
4108150.0,816,154.0,87.0
4108151.0,185,690.0,31.0
4108152.0,104,413.0,23.0
4108153.0,412,137.0,41.0
4108154.0,23,195.0,
4108155.0,83,446.0,
4108156.0,466,130.0,6.0
4108157.0,199,420.0,22.0
4108158.0,562,997.0,195.0
4108159.0,1220,426.0,234.0
4108160.0,261,231.0,117.0
4108161.0,215,307.0,9.0
4108163.0,158,408.0,8.0
4108164.0,4220,1329.0,625.0
4108165.0,1993,4289.0,638.0
4108166.0,360,544.0,103.0
4108167.0,222,393.0,77.0
4108168.0,659,596.0,56.0
4108169.0,693,522.0,79.0
4108170.0,222,975.0,35.0
4108171.0,524,223.0,45.0
4108172.0,1064,1770.0,309.0
4108173.0,2083,945.0,372.0
4108174.0,649,1048.0,55.0
4108175.0,1029,594.0,65.0
4108176.0,1028,505.0,48.0
4108177.0,211,372.0,14.0
4108178.0,799,394.0,81.0
4108179.0,3,8.0,150.0
4108180.0,101,26.0,9.0
4108182.0,66,125.0,124.0
4108183.0,3358,2066.0,3756.0
4108185.0,1249,321.0,41.0
4108186.0,213,1282.0,86.0
4108187.0,904,1594.0,358.0
4108188.0,2192,913.0,456.0
4108190.0,113,315.0,7.0
4108191.0,160,186.0,
4108192.0,446,1129.0,640.0
4108195.0,172,76.0,13.0
4108196.0,759,550.0,4.0
4108197.0,72,60.0,44.0
4108199.0,270,611.0,
4108200.0,601,354.0,19.0
4108201.0,194,143.0,2.0
4108205.0,176,277.0,4.0
4108206.0,11,,
4108208.0,110,380.0,
4108209.0,262,964.0,3.0
4108210.0,43,20.0,
4108211.0,4,46.0,24.0
4108212.0,532,325.0,119.0
4108213.0,149,794.0,160.0
4108214.0,755,173.0,91.0
4108215.0,168,956.0,413.0
4108216.0,1050,1884.0,897.0
4108217.0,324,129.0,9.0
4108218.0,2357,1325.0,286.0
4108220.0,1412,1195.0,84.0
4108221.0,1110,1198.0,52.0
4108222.0,1196,1780.0,555.0
4108224.0,599,445.0,343.0
4108225.0,768,915.0,21.0
4108226.0,372,489.0,18.0
4108227.0,524,299.0,44.0
4108228.0,437,236.0,18.0
4108229.0,1711,1892.0,188.0
4108231.0,1072,610.0,578.0
4108232.0,3,36.0,
4108233.0,10,1.0,
4108240.0,2,,
4108254.0,1,1.0,
4108267.0,1,,
4108279.0,2,,
4108286.0,5,,
4108288.0,4,,
4108290.0,5,,
4108292.0,2,,
4108294.0,7,,
4108296.0,3,,
4108298.0,1,,
4108302.0,2,,
4108303.0,1,,
4108320.0,12,,
4108326.0,1,,
4108418.0,177,103.0,504.0
4108420.0,56,58.0,31.0
4108431.0,258,369.0,255.0
4108432.0,10,5.0,
4108438.0,14,16.0,16.0
4108439.0,4,3.0,
4108471.0,6,134.0,5.0
4108538.0,73,2.0,97.0
4108663.0,1,,
4108740.0,1,,
4109135.0,1,,
4109193.0,1,,
4109195.0,3,,
4109241.0,1,,
4109277.0,4,,
4109278.0,50,456.0,4.0
4109279.0,1,3.0,
4109282.0,3,,
4109284.0,14,,
4109290.0,31,86.0,
4109291.0,101,123.0,6.0
4109292.0,16,,
4109302.0,1,,
4109324.0,1,,
4109326.0,2,,
4109337.0,3,,
4109413.0,1,50.0,
4109421.0,1,,
4109484.0,31,,
4109485.0,1,4.0,
4109510.0,12,2.0,15.0
4109527.0,1,,
4109531.0,105,346.0,416.0
4109555.0,4,,
4109557.0,2,,
4109608.0,245,102.0,710.0
4109680.0,7,3.0,
4109689.0,7,,4.0
4109691.0,2,1.0,
4109767.0,2,,
4109775.0,14,,
4109805.0,1,,
4109827.0,1,,
4109828.0,2,,
4109831.0,7,,
4109839.0,3,,
4109840.0,5,,
4109847.0,1,,
4109849.0,1,4.0,
4109856.0,1,,
4109877.0,2,,
4109899.0,20,4.0,35.0
4109910.0,1,1.0,
4109912.0,6,,
4109931.0,2,,
4109935.0,1,2.0,
4110015.0,1,,
4110021.0,5,,
4110024.0,1,,
4110025.0,1,,
4110026.0,2,5.0,
4110029.0,3,,
4110030.0,5,5.0,
4110031.0,9,,
4110034.0,12,,
4110035.0,1,,2.0
4110042.0,8,,
4110044.0,2,,
4110046.0,8,39.0,6.0
4110049.0,1,6.0,
4110050.0,31,5.0,
4110053.0,16,2.0,
4110054.0,35,83.0,10.0
4110055.0,4,1.0,
4110056.0,4,3.0,
4110057.0,9,2.0,3.0
4110058.0,6,2.0,30.0
4110059.0,6,,
4110061.0,14,,
4110065.0,1,,
4110066.0,1,,
4110071.0,6,,
4110073.0,5,,
4110076.0,1,2.0,
4110078.0,668,711.0,690.0
4110079.0,1,7.0,
4110081.0,809,323.0,98.0
4110083.0,1,2.0,
4110086.0,1,3.0,
4110087.0,1,14.0,
4110088.0,6,,
4110089.0,1,57.0,5.0
4110090.0,73,1.0,6.0
4110092.0,6,,
4110093.0,1,,
4110095.0,5,2.0,
4110097.0,2,,
4110100.0,13,1.0,
4110102.0,87,51.0,46.0
4110103.0,102,509.0,82.0
4110104.0,67,58.0,25.0
4110105.0,163,142.0,154.0
4110107.0,128,168.0,109.0
4110109.0,7,2.0,
4110112.0,1,1.0,
4110113.0,3,,
4110114.0,20,1.0,10.0
4110115.0,2,23.0,6.0
4110116.0,1,27.0,70.0
4110117.0,25,3.0,6.0
4110118.0,36,3.0,9.0
4110119.0,10,54.0,3.0
4110120.0,6,4.0,
4110122.0,2,4.0,
4110125.0,4,,
4110127.0,4,,
4110130.0,2011,1403.0,1648.0
4110131.0,1262,1321.0,1213.0
4110132.0,75,386.0,55.0
4110133.0,21,30.0,7.0
4110134.0,7,81.0,2.0
4110140.0,2,,
4110143.0,9,2.0,
4110145.0,9,145.0,2.0
4110147.0,8,,
4110148.0,7,,7.0
4110150.0,5,,
4110151.0,7,22.0,
4110152.0,17,5.0,2.0
4110153.0,11,4.0,
4110154.0,11,44.0,5.0
4110155.0,49,10.0,14.0
4110156.0,3,5.0,
4110157.0,17,,
4110160.0,1,,
4110161.0,1,1.0,
4110162.0,8,,
4110163.0,9,1.0,
4110164.0,6,11.0,
4110165.0,7,11.0,2.0
4110166.0,6,52.0,5.0
4110167.0,31,7.0,14.0
4110168.0,37,80.0,37.0
4110169.0,21,1.0,
4110170.0,1,18.0,
4110171.0,9,,
4110174.0,7,,
4110176.0,5,,
4110177.0,4,7.0,
4110178.0,5,8.0,
4110179.0,11,,3.0
4110181.0,1,,
4110183.0,15,10.0,
4110185.0,1,4.0,
4110188.0,2,1.0,11.0
4110190.0,81,99.0,32.0
4110191.0,94,39.0,18.0
4110192.0,46,13.0,14.0
4110193.0,10,75.0,8.0
4110194.0,38,22.0,4.0
4110195.0,14,34.0,
4110196.0,5,7.0,20.0
4110197.0,1,1.0,9.0
4110199.0,23,,
4110200.0,48,22.0,25.0
4110201.0,6,,
4110203.0,72,58.0,73.0
4110205.0,5,,
4110216.0,1,1.0,
4110220.0,21,4.0,
4110221.0,8,2.0,
4110222.0,2,1.0,
4110223.0,7,,
4110225.0,1,,
4110226.0,1,,
4110227.0,3,,
4110229.0,2,2.0,
4110231.0,1,7.0,
4110233.0,2,,
4110238.0,1,,
4110239.0,2,18.0,
4110241.0,12,,
4110243.0,3,,
4110246.0,6,4.0,4.0
4110247.0,2,,
4110248.0,1,2.0,
4110251.0,16,10.0,
4110252.0,6,9.0,
4110253.0,4,5.0,
4110254.0,490,860.0,537.0
4110255.0,321,132.0,297.0
4110256.0,194,184.0,346.0
4110257.0,56,225.0,42.0
4110258.0,7,58.0,6.0
4110259.0,64,51.0,106.0
4110264.0,129,128.0,55.0
4110265.0,143,54.0,30.0
4110266.0,170,337.0,68.0
4110267.0,239,83.0,19.0
4110270.0,1084,522.0,1010.0
4110274.0,1,,
4110275.0,2,,
4110276.0,2,,
4110277.0,9,31.0,
4110278.0,66,5.0,
4110280.0,1,,
4110281.0,13,1.0,
4110282.0,40,1.0,3.0
4110284.0,2,,
4110286.0,447,432.0,29.0
4110299.0,1,13.0,
4110301.0,22,,
4110304.0,7,1.0,4.0
4110305.0,4,6.0,20.0
4110306.0,22,23.0,
4110307.0,17,53.0,3.0
4110308.0,798,23.0,23.0
4110309.0,15,326.0,22.0
4110310.0,69,70.0,8.0
4110366.0,7,,
4110367.0,4,,
4110389.0,15,,
4110391.0,7,,
4110393.0,18,,
4110396.0,19,,
4110399.0,1,,
4110401.0,6,1.0,
4110402.0,6,,
4110404.0,31,,
4110405.0,1,,
4110406.0,14,,
4110408.0,15,,
4110409.0,1,23.0,
4110412.0,2,,6.0
4110414.0,4,,
4110415.0,1,,13.0
4110418.0,1,,182.0
4110421.0,7,10.0,
4110434.0,3,,
4110437.0,1,,
4110438.0,4,,
4110440.0,1,,
4110446.0,1,,
4110448.0,4,,
4110450.0,1,,
4110454.0,1,6.0,
4110455.0,3,1.0,
4110462.0,5,5.0,
4110466.0,1,,
4110469.0,2,,
4110471.0,6,,
4110486.0,1,,
4110524.0,1,,
4110526.0,2,,
4110540.0,1,,
4110546.0,1,,
4110561.0,3,,
4110566.0,1,,
4110572.0,2,,
4110583.0,2,,
4110584.0,1,,
4110626.0,1,,
4110668.0,1,,
4110670.0,34,3.0,
4110672.0,36,3.0,
4110674.0,1,9.0,
4110675.0,3,1.0,
4110708.0,1,,
4110713.0,36,,
4110719.0,2,,
4110734.0,1,,
4110736.0,4,3.0,5.0
4110737.0,5,,48.0
4110743.0,1,,
4110745.0,2,3.0,
4110750.0,4,,
4110761.0,3,,
4110762.0,6,3.0,
4110763.0,7,,
4110764.0,2,,
4110765.0,5,,
4110769.0,2,,
4110771.0,2,,
4110778.0,6,,
4110783.0,6,,
4110784.0,5,,
4110790.0,3,1.0,
4110798.0,5,,
4110799.0,1,,
4110809.0,1,16.0,
4110828.0,3,,
4110835.0,1,,
4110837.0,1,,
4110851.0,1,,
4110853.0,1,,
4110865.0,3,,
4110880.0,2,,
4110889.0,4,2.0,
4110897.0,1,,
4110909.0,1,,
4110930.0,1,,
4110939.0,1,,
4110942.0,1,,
4110943.0,1,,
4110951.0,1,,
4110955.0,1,,
4110983.0,2,,
4111024.0,1,,
4111031.0,2,,
4111052.0,1,,
4111059.0,1,,
4111061.0,1,,
4111064.0,1,,
4111153.0,2,,
4111167.0,3,2.0,
4111171.0,1,,
4111191.0,1,,
4111208.0,1,,
4111210.0,2,,
4111213.0,2,,
4111214.0,2,,
4111246.0,1,,
4111271.0,1,,
4111293.0,2,,
4111310.0,1,,
4111313.0,4,,
4111314.0,1,,
4111317.0,3,,
4111322.0,2,,
4111334.0,4,,
4111341.0,6,,
4111354.0,1,,
4111372.0,1,1.0,
4111385.0,1,,
4111416.0,1,,
4111437.0,1,,
4111439.0,1,,
4111456.0,3,,
4111612.0,7,,3.0
4111614.0,137,158.0,137.0
4111618.0,8,3.0,
4111622.0,277,391.0,77.0
4111623.0,401,240.0,140.0
4111624.0,107,110.0,112.0
4111625.0,324,252.0,62.0
4111626.0,286,232.0,100.0
4111627.0,310,137.0,317.0
4111628.0,215,323.0,174.0
4111629.0,24,49.0,11.0
4111630.0,14,13.0,17.0
4111631.0,54,85.0,65.0
4111632.0,88,35.0,26.0
4111633.0,26,66.0,7.0
4111634.0,129,124.0,60.0
4111635.0,69,105.0,24.0
4111636.0,37,30.0,21.0
4111637.0,220,79.0,49.0
4111638.0,103,96.0,42.0
4111639.0,72,72.0,38.0
4111640.0,76,59.0,188.0
4111643.0,61,37.0,26.0
4111644.0,237,117.0,31.0
4111645.0,171,261.0,67.0
4111646.0,12,5.0,35.0
4111647.0,5,12.0,9.0
4111648.0,5,7.0,
4111649.0,4,2.0,
4111650.0,12,43.0,
4111651.0,23,10.0,
4111652.0,34,34.0,
4111653.0,9,11.0,5.0
4111654.0,12,20.0,
4111655.0,1,12.0,
4111656.0,19,9.0,
4111657.0,161,14.0,263.0
4111658.0,1,51.0,487.0
4111659.0,13,,
4111660.0,289,5.0,82.0
4111662.0,38,1.0,6.0
4111665.0,30,,2.0
4111667.0,90,,7.0
4111668.0,1,44.0,
4111669.0,61,,6.0
4111670.0,26,,2.0
4111672.0,41,,2.0
4111673.0,1,43.0,
4111675.0,33,1.0,6.0
4111677.0,50,,
4111678.0,1,41.0,
4111679.0,1,16.0,
4111680.0,28,,3.0
4111682.0,23,,
4111683.0,1,37.0,
4111685.0,131,1.0,8.0
4111686.0,1,53.0,
4111687.0,55,,
4111688.0,55,1.0,10.0
4111690.0,62,,7.0
4111691.0,1,46.0,
4111692.0,78,1.0,25.0
4111694.0,6,,
4111696.0,8,,
4111698.0,1,,
4111702.0,4,,
4111703.0,12,1.0,3.0
4111707.0,1,3.0,
4111708.0,2,,
4111709.0,10,4.0,2.0
4111714.0,61,20.0,560.0
4111716.0,13,,
4111718.0,2,3.0,
4111719.0,2,4.0,
4111721.0,2,,
4111724.0,5,24.0,
4111725.0,44,4.0,2.0
4111726.0,19,3.0,
4111727.0,27,4.0,
4111728.0,111,13.0,6.0
4111729.0,18,114.0,4.0
4111730.0,4,40.0,22.0
4111731.0,29,4.0,11.0
4111732.0,2,39.0,102.0
4111733.0,28,3.0,
4111734.0,87,52.0,60.0
4111735.0,152,280.0,1147.0
4111736.0,701,395.0,806.0
4111737.0,192,196.0,14.0
4111738.0,312,281.0,21.0
4111739.0,170,87.0,13.0
4111740.0,130,210.0,9.0
4111741.0,555,511.0,189.0
4111742.0,488,404.0,433.0
4111743.0,609,1186.0,800.0
4111744.0,1780,972.0,1273.0
4111745.0,364,113.0,84.0
4111746.0,225,258.0,33.0
4111747.0,230,229.0,30.0
4111748.0,492,230.0,210.0
4111749.0,254,404.0,233.0
4111750.0,499,304.0,64.0
4111751.0,472,311.0,40.0
4111752.0,332,239.0,115.0
4111753.0,221,279.0,262.0
4111755.0,3,,
4111757.0,15,,3.0
4111758.0,97,,7.0
4111761.0,2,6.0,
4111762.0,8,,
4111764.0,5,,2.0
4111765.0,3,,
4111767.0,3,,
4111769.0,1,,
4111772.0,2,,
4111773.0,7,,
4111777.0,1,6.0,
4111778.0,2,,
4111779.0,16,,
4111782.0,2,,
4111784.0,8,,
4111785.0,5,,
4111787.0,3,,
4111788.0,2,14.0,
4111789.0,26,,3.0
4111791.0,2,,
4111793.0,1,,
4111794.0,1,,
4111797.0,5,,
4111798.0,3,18.0,
4111799.0,16,4.0,17.0
4111800.0,4,5.0,2.0
4111801.0,3,2.0,
4111802.0,1,2.0,
4111803.0,8,,
4111806.0,2,,
4111807.0,1,1.0,
4111810.0,176,381.0,65.0
4111811.0,180,194.0,98.0
4111812.0,304,217.0,86.0
4111813.0,332,325.0,18.0
4111814.0,506,297.0,23.0
4111816.0,272,303.0,5.0
4111817.0,304,212.0,22.0
4111818.0,310,292.0,18.0
4111819.0,381,252.0,47.0
4111820.0,314,297.0,43.0
4111821.0,1011,343.0,37.0
4111822.0,391,731.0,42.0
4111823.0,224,429.0,14.0
4111824.0,653,179.0,14.0
4111825.0,43,53.0,
4111826.0,114,83.0,201.0
4111827.0,14,48.0,79.0
4111828.0,1,,
4111830.0,1,,
4111832.0,2,,
4111835.0,3,9.0,
4111837.0,20,48.0,59.0
4111838.0,6,,
4111839.0,546,398.0,1976.0
4111840.0,266,421.0,31.0
4111841.0,766,296.0,75.0
4111842.0,638,1226.0,187.0
4111843.0,11,6.0,
4111844.0,1,,
4111845.0,756,349.0,31.0
4111846.0,504,869.0,56.0
4111847.0,1013,1784.0,131.0
4111848.0,2057,1027.0,97.0
4111849.0,961,503.0,35.0
4111850.0,418,800.0,24.0
4111851.0,1207,419.0,49.0
4111853.0,12,1.0,
4111854.0,34,,
4111855.0,2,,
4111856.0,88,1.0,
4111857.0,2,68.0,
4111858.0,111,1.0,
4111859.0,3,105.0,
4111860.0,4,12.0,2.0
4111864.0,29,133.0,130.0
4111865.0,260,33.0,71.0
4111866.0,1,4.0,100.0
4111867.0,23,196.0,70.0
4111868.0,193,48.0,80.0
4111869.0,46,200.0,42.0
4111870.0,10,138.0,
4111871.0,140,7.0,12.0
4111872.0,271,483.0,242.0
4111873.0,725,420.0,173.0
4111874.0,374,384.0,81.0
4111875.0,848,991.0,229.0
4111876.0,5,,
4111877.0,46,3.0,10.0
4111880.0,28,3.0,
4111885.0,296,140.0,
4111886.0,279,223.0,5.0
4111887.0,243,133.0,6.0
4111888.0,162,163.0,7.0
4111889.0,361,188.0,100.0
4111890.0,218,196.0,59.0
4111894.0,1,,
4111900.0,252,386.0,382.0
4111901.0,4,,
4111904.0,9,,
4111906.0,3,,
4111908.0,16,,2.0
4111909.0,15,,
4111911.0,111,98.0,167.0
4111912.0,58,159.0,235.0
4111913.0,19,31.0,7.0
4111914.0,27,48.0,10.0
4111915.0,31,33.0,32.0
4111916.0,41,32.0,41.0
4111918.0,58,64.0,7.0
4111919.0,72,45.0,19.0
4111920.0,26,11.0,4.0
4111921.0,10,33.0,
4111922.0,196,242.0,167.0
4111926.0,489,638.0,166.0
4111927.0,4,2.0,
4111928.0,1,5.0,
4111929.0,1,,
4111933.0,1,,
4111935.0,2,,
4111937.0,1,,
4111939.0,6,,
4111944.0,1,,
4111947.0,6,,
4111948.0,4,,
4111950.0,11,,
4111952.0,8,,
4111954.0,2,3.0,16.0
4111956.0,3,,
4111958.0,8,,
4111966.0,1,,
4111969.0,4,,
4111983.0,1,,
4111988.0,1,5.0,
4111989.0,5,,
4111999.0,1,,
4112004.0,1,,
4112008.0,1,2.0,
4112010.0,2,,
4112024.0,1079,2066.0,931.0
4112026.0,404,847.0,111.0
4112028.0,12,386.0,11.0
4112031.0,1090,298.0,62.0
4112032.0,260,1049.0,65.0
4112033.0,517,755.0,152.0
4112034.0,591,423.0,258.0
4112035.0,70,703.0,6.0
4112036.0,542,256.0,10.0
4112037.0,105,434.0,8.0
4112039.0,1,,21.0
4112040.0,42,,3.0
4112041.0,1,91.0,22.0
4112045.0,175,118.0,
4112046.0,1,13.0,
4112047.0,18,,
4112050.0,2,,
4112053.0,17,,
4112054.0,1,,
4112055.0,1,4.0,
4112057.0,12,,
4112058.0,3,,
4112061.0,3,,
4112063.0,9,,
4112065.0,9,,
4112066.0,16,,2.0
4112069.0,1,12.0,
4112071.0,1,,
4112073.0,4,,
4112077.0,6,,
4112078.0,1,12.0,
4112083.0,1,,
4112088.0,2,,
4112091.0,2,,
4112093.0,3,,
4112095.0,2,,
4112101.0,3,,
4112108.0,9,,
4112110.0,5,,
4112112.0,27,,
4112114.0,2,1.0,
4112115.0,1,14.0,
4112119.0,7,,
4112121.0,14,1.0,
4112122.0,2,1.0,
4112126.0,8,,
4112128.0,21,2.0,
4112131.0,17,,
4112132.0,2,,
4112134.0,1,1.0,
4112136.0,2,,
4112139.0,13,1.0,11.0
4112141.0,7,,
4112142.0,2,,
4112145.0,3,10.0,
4112146.0,7,9.0,4.0
4112147.0,7,8.0,
4112148.0,2,4.0,
4112149.0,3,4.0,4.0
4112152.0,1,6.0,
4112169.0,1,,
4112172.0,1,1.0,
4112174.0,5,2.0,
4112175.0,3,3.0,
4112176.0,2,1.0,
4112179.0,8,,
4112181.0,7,,
4112183.0,4,,
4112185.0,3,,
4112188.0,2,,
4112190.0,1,,
4112192.0,8,5.0,
4112193.0,2,2.0,
4112196.0,8,,
4112198.0,18,,
4112200.0,5,,
4112202.0,3,,
4112205.0,14,1.0,
4112207.0,4,,
4112209.0,18,,3.0
4112210.0,26,,26.0
4112215.0,1,,
4112226.0,2,,
4112229.0,1,2.0,
4112230.0,1,1.0,
4112233.0,3,1.0,
4112236.0,4,,
4112238.0,5,,6.0
4112240.0,5,3.0,
4112241.0,1,1.0,
4112249.0,5,,
4112253.0,1,,
4112255.0,2,,
4112257.0,4,1.0,
4112261.0,6,,
4112263.0,2,,
4112265.0,2,,
4112267.0,2,2.0,
4112272.0,1,,
4112276.0,1,,
4112279.0,1,,
4112282.0,2,,
4112292.0,1,,
4112321.0,1,,
4112329.0,1,4.0,
4112332.0,6,,
4112340.0,1,,
4112341.0,1,,
4112348.0,13,4.0,
4112349.0,11,,
4112351.0,1,10.0,
4112352.0,15,,
4112353.0,3,6.0,
4112354.0,5,1.0,
4112356.0,4,3.0,
4112357.0,4,,
4112359.0,21,,8.0
4112361.0,17,1.0,
4112363.0,2,,
4112365.0,7,,
4112368.0,10,,
4112370.0,2,,
4112372.0,10,,
4112373.0,1,9.0,
4112374.0,18,1.0,
4112378.0,3,5.0,
4112379.0,3,,
4112381.0,7,6.0,
4112382.0,6,1.0,
4112386.0,2,1.0,
4112389.0,4,1.0,
4112390.0,1,3.0,
4112392.0,2,4.0,
4112413.0,2,,
4112446.0,2,,
4112476.0,1,,
4112490.0,1,,
4112491.0,4,,
4112492.0,1,3.0,
4112493.0,4,,
4112496.0,5,1.0,
4112498.0,1,,
4112499.0,3,,
4112502.0,1,2.0,
4112503.0,1,2.0,
4112505.0,4,,
4112512.0,13,,
4112514.0,1,,
4112517.0,1,2.0,
4112518.0,11,1.0,3.0
4112531.0,4,,
4112539.0,1,,
4112540.0,1,,
4112549.0,39,23.0,5.0
4112698.0,3,,
4112777.0,1,,
4112955.0,8,,
4113035.0,12,,
4113040.0,1,,
4113073.0,1,,
4113245.0,5,1.0,
4113246.0,4,8.0,
4113249.0,4,1.0,
4113250.0,2,4.0,
4113276.0,6,,
4113290.0,758,746.0,2165.0
4113291.0,525,518.0,658.0
4113292.0,2,2.0,
4113294.0,4,,
4113312.0,9,61.0,
4113314.0,29,51.0,70.0
4113315.0,5,24.0,
4113317.0,154,72.0,3.0
4113318.0,153,283.0,
4113319.0,269,191.0,
4113320.0,202,164.0,
4113321.0,687,763.0,49.0
4113322.0,1328,732.0,56.0
4113323.0,528,500.0,7.0
4113324.0,374,490.0,5.0
4113325.0,106,153.0,4.0
4113326.0,156,133.0,
4113327.0,58,125.0,
4113329.0,334,404.0,4.0
4113330.0,594,340.0,9.0
4113333.0,24,166.0,
4113334.0,73,173.0,21.0
4113338.0,2,13.0,
4113360.0,5,,
4113393.0,5,2.0,
4113394.0,8,6.0,
4113398.0,6,,
4113414.0,4,,
4113434.0,117,2.0,
4113448.0,218,136.0,19.0
4113449.0,224,273.0,22.0
4113452.0,4,,
4113453.0,4,1.0,
4113455.0,3,,
4113460.0,1,2.0,
4113466.0,1,,
4113477.0,17,3.0,
4113481.0,3,,
4113485.0,1,1.0,
4113487.0,1,,
4113495.0,5,,
4113497.0,5,,
4113501.0,3,,
4113532.0,1,,
4113569.0,46,11.0,27.0
4113570.0,288,,
4113571.0,11,260.0,
4113572.0,324,1.0,
4113573.0,8,374.0,
4113576.0,1,197.0,
4113577.0,226,32.0,
4113578.0,388,305.0,13.0
4113579.0,248,300.0,6.0
4113580.0,13,4.0,
4113584.0,4,,
4113586.0,1,,
4113588.0,1,,
4113599.0,1684,1428.0,1669.0
4113600.0,119,81.0,119.0
4113602.0,9,11.0,7.0
4113603.0,21,22.0,28.0
4113604.0,9,6.0,8.0
4113605.0,35,104.0,3.0
4113606.0,5,,
4113607.0,2,4.0,3.0
4113627.0,206,1.0,35.0
4113629.0,35,,
4113630.0,1,51.0,
4113632.0,6,,
4113633.0,1,,
4113648.0,263,329.0,16.0
4113651.0,157,113.0,99.0
4113658.0,67,186.0,259.0
4113663.0,23,16.0,
4113713.0,1,,
4113735.0,2,,
4113736.0,36,356.0,223.0
4113743.0,19,53.0,2.0
4113745.0,13,147.0,
4113769.0,19,,
4113772.0,317,518.0,8.0
4113773.0,547,296.0,30.0
4113774.0,206,71.0,22.0
4113775.0,73,172.0,12.0
4113776.0,17,159.0,
4113777.0,26,36.0,
4113778.0,37,5.0,6.0
4113779.0,1,85.0,5.0
4113780.0,4,44.0,
4113781.0,11,,2.0
4113782.0,12,95.0,5.0
4113784.0,2,,
4113823.0,2,,
4113825.0,9,,
4113829.0,5,,
4113831.0,1,,
4113855.0,2,2.0,
4113856.0,2,1.0,
4113857.0,1,1.0,
4113858.0,1,,
4113876.0,2,,
4113882.0,2,,
4113904.0,1,,
4113944.0,2,,
4113967.0,1,5.0,
4113968.0,5,,
4113972.0,8,1.0,18.0
4113978.0,1,,9.0
4113985.0,1,3.0,
4113987.0,1,,25.0
4114055.0,4,,
4114056.0,16,2.0,
4114057.0,14,,
4114058.0,2,3.0,
4114059.0,8,6.0,
4114075.0,281,2.0,
4114076.0,2,53.0,
4114077.0,44,233.0,
4114078.0,54,56.0,
4114079.0,22,,
4114081.0,19,4.0,
4114082.0,6,3.0,
4114087.0,1,,
4114173.0,3,,
4114199.0,1,,
4114200.0,3,5.0,
4114201.0,37,259.0,12.0
4114202.0,380,55.0,39.0
4114203.0,93,245.0,53.0
4114204.0,335,98.0,63.0
4114205.0,858,1275.0,94.0
4114206.0,657,343.0,126.0
4114207.0,431,242.0,41.0
4114208.0,215,601.0,48.0
4114211.0,349,123.0,30.0
4114212.0,134,333.0,18.0
4114238.0,405,760.0,381.0
4114239.0,1015,222.0,145.0
4114313.0,7,1.0,2.0
4114320.0,5,,2.0
4114322.0,35,,
4114323.0,10,1.0,
4114325.0,3,,
4114327.0,1,,
4114328.0,294,88.0,23.0
4114329.0,223,404.0,7.0
4114330.0,31,241.0,
4114333.0,757,172.0,29.0
4114335.0,5,,
4114339.0,403,127.0,18.0
4114340.0,119,255.0,27.0
4114341.0,45,160.0,13.0
4114342.0,174,58.0,11.0
4114348.0,2,,
4114351.0,71,76.0,2.0
4114352.0,69,156.0,
4114353.0,203,175.0,
4114354.0,136,185.0,
4114355.0,118,328.0,
4114356.0,130,298.0,10.0
4114359.0,22,37.0,
4114360.0,86,37.0,
4114362.0,6,7.0,751.0
4114363.0,1083,1596.0,666.0
4114368.0,6,14.0,
4114369.0,3,2.0,
4114375.0,29,25.0,
4114377.0,4,,
4114396.0,1,,
4114398.0,1,,
4114400.0,2,,
4114425.0,18,11.0,2.0
4114426.0,14,3.0,5.0
4114427.0,7,,
4114428.0,4,8.0,
4114447.0,2,36.0,
4114448.0,55,9.0,
4114449.0,1390,561.0,392.0
4114450.0,346,895.0,21.0
4114451.0,104,126.0,
4114452.0,177,191.0,10.0
4114454.0,8,,
4114455.0,5,41.0,6.0
4114458.0,1,,
4114462.0,479,390.0,87.0
4114471.0,55,205.0,8.0
4114472.0,177,31.0,78.0
4114481.0,8,,
4114484.0,7,,
4114485.0,22,,
4114743.0,336,30.0,16.0
4114754.0,4,,
4114755.0,1,10.0,
4114756.0,13,,
4114762.0,4,,
4114765.0,6,,
4114768.0,2,4.0,
4114769.0,2,3.0,
4114770.0,6,11.0,
